payment_id,order_id,payment_method,amount,payment_status,payment_date
4726,4726,Mobile Money,159093.27,Paid,2023-07-16
4727,4727,Cash on Delivery,55112.06,Paid,2026-06-02
4728,4728,Cash on Delivery,111768.44,Paid,2023-07-22
4729,4729,Mobile Money,213966.78,Paid,2024-11-09
4730,4730,Mobile Money,213779.54,Paid,2023-11-30
4731,4731,Bank Transfer,250916.1,Paid,2024-10-26
4732,4732,Bank Transfer,272958.49,Pending,2025-06-30
4733,4733,Card,199066.9,Paid,2023-04-28
4734,4734,Bank Transfer,143895.56,Paid,2024-11-27
4735,4735,Mobile Money,40066.0,Paid,2023-08-07
4736,4736,Card,97181.95,Paid,2023-11-22
4737,4737,Card,119622.69,Paid,2024-01-07
4738,4738,Card,558995.72,Paid,2026-01-07
4739,4739,Card,233490.15,Paid,2025-06-30
4740,4740,Cash on Delivery,117643.08,Paid,2023-02-10
4741,4741,Cash on Delivery,377229.02,Paid,2025-11-05
4742,4742,Mobile Money,109416.76,Pending,2023-08-30
4743,4743,Card,49438.47,Paid,2023-09-26
4744,4744,Cash on Delivery,60814.27,Paid,2025-01-23
4745,4745,Card,172781.01,Paid,2025-01-16
4746,4746,Cash on Delivery,420602.24,Paid,2024-12-23
4747,4747,Card,160228.36,Pending,2025-10-12
4748,4748,Mobile Money,232986.83,Paid,2023-08-08
4749,4749,Cash on Delivery,116979.86,Paid,2024-04-02
4750,4750,Card,34707.69,Paid,2025-08-15
4751,4751,Bank Transfer,43299.67,Paid,2024-10-27
4752,4752,Cash on Delivery,187158.57,Paid,2026-01-30
4753,4753,Cash on Delivery,413711.43,Paid,2025-12-22
4754,4754,Bank Transfer,149557.82,Paid,2023-08-12
4755,4755,Card,94185.7,Paid,2024-01-07
4756,4756,Card,15494.73,Paid,2025-12-04
4757,4757,Card,208963.58,Pending,2025-11-18
4758,4758,Bank Transfer,100989.14,Refunded,2023-05-25
4759,4759,Card,261326.88,Refunded,2025-11-23
4760,4760,Cash on Delivery,127400.98,Paid,2025-10-12
4761,4761,Card,98763.4,Refunded,2023-08-28
4762,4762,Mobile Money,550099.53,Refunded,2025-09-08
4763,4763,Card,192543.78,Paid,2023-09-17
4764,4764,Mobile Money,170526.28,Paid,2025-03-17
4765,4765,Bank Transfer,276564.85,Paid,2024-03-08
4766,4766,Cash on Delivery,71042.65,Paid,2025-11-29
4767,4767,Cash on Delivery,216649.79,Paid,2025-01-18
4768,4768,Cash on Delivery,236492.01,Paid,2025-11-14
4769,4769,Bank Transfer,222701.73,Paid,2024-06-12
4770,4770,Mobile Money,89817.87,Refunded,2024-05-12
4771,4771,Bank Transfer,589561.11,Failed,2023-01-18
4772,4772,Card,147853.36,Paid,2026-04-17
4773,4773,Cash on Delivery,76643.85,Refunded,2024-08-31
4774,4774,Card,53293.88,Paid,2024-06-01
4775,4775,Bank Transfer,78091.82,Paid,2025-07-14
4776,4776,Card,84784.47,Paid,2025-05-22
4777,4777,Mobile Money,88437.56,Paid,2024-08-06
4778,4778,Card,50967.53,Paid,2024-12-27
4779,4779,Mobile Money,50099.4,Paid,2024-06-14
4780,4780,Bank Transfer,212973.11,Refunded,2024-03-04
4781,4781,Cash on Delivery,40203.99,Paid,2026-03-08
4782,4782,Cash on Delivery,464502.13,Paid,2026-03-18
4783,4783,Mobile Money,90900.37,Paid,2025-07-11
4784,4784,Cash on Delivery,105056.26,Paid,2025-10-14
4785,4785,Mobile Money,74630.48,Paid,2023-05-28
4786,4786,Card,132266.75,Paid,2024-09-19
4787,4787,Card,141385.79,Paid,2024-03-07
4788,4788,Cash on Delivery,113404.45,Paid,2023-07-20
4789,4789,Cash on Delivery,223390.73,Pending,2024-01-31
4790,4790,Mobile Money,293825.97,Paid,2023-01-06
4791,4791,Cash on Delivery,164095.62,Paid,2026-04-10
4792,4792,Card,92025.58,Paid,2025-10-23
4793,4793,Bank Transfer,481516.07,Paid,2025-04-17
4794,4794,Bank Transfer,65330.05,Paid,2026-02-09
4795,4795,Mobile Money,230128.34,Refunded,2024-01-19
4796,4796,Cash on Delivery,203901.48,Refunded,2025-03-15
4797,4797,Mobile Money,118086.09,Paid,2024-10-04
4798,4798,Mobile Money,85851.57,Paid,2025-07-11
4799,4799,Cash on Delivery,119833.88,Paid,2024-01-21
4800,4800,Cash on Delivery,104512.68,Paid,2025-09-14
4801,4801,Cash on Delivery,129087.33,Pending,2024-11-06
4802,4802,Mobile Money,228312.23,Paid,2024-10-04
4803,4803,Mobile Money,83198.04,Paid,2023-11-01
4804,4804,Cash on Delivery,54121.22,Paid,2024-05-30
4805,4805,Cash on Delivery,85404.17,Paid,2024-06-27
4806,4806,Bank Transfer,173971.76,Paid,2025-03-13
4807,4807,Cash on Delivery,339141.23,Paid,2026-02-28
4808,4808,Cash on Delivery,63304.81,Paid,2023-10-30
4809,4809,Card,620672.94,Paid,2025-05-07
4810,4810,Card,67338.36,Paid,2023-07-31
4811,4811,Bank Transfer,55543.04,Paid,2024-04-30
4812,4812,Mobile Money,70768.31,Paid,2025-03-01
4813,4813,Card,414704.47,Paid,2024-12-23
4814,4814,Bank Transfer,104760.46,Paid,2025-01-29
4815,4815,Cash on Delivery,75732.0,Pending,2026-04-04
4816,4816,Cash on Delivery,161317.66,Paid,2024-03-10
4817,4817,Card,305831.15,Paid,2025-09-24
4818,4818,Card,35794.76,Failed,2024-03-19
4819,4819,Cash on Delivery,200584.21,Paid,2024-01-28
4820,4820,Bank Transfer,147484.38,Paid,2025-04-21
4821,4821,Bank Transfer,292771.58,Paid,2024-05-15
4822,4822,Bank Transfer,113404.21,Paid,2023-10-19
4823,4823,Cash on Delivery,419162.16,Paid,2024-01-12
4824,4824,Mobile Money,381928.13,Paid,2025-02-06
4825,4825,Card,25421.3,Refunded,2025-07-26
4826,4826,Card,261687.73,Paid,2023-02-18
4827,4827,Mobile Money,74278.66,Paid,2023-12-20
4828,4828,Card,305352.41,Paid,2024-06-01
4829,4829,Cash on Delivery,159814.61,Paid,2026-05-12
4830,4830,Cash on Delivery,214461.92,Paid,2025-02-22
4831,4831,Bank Transfer,165362.06,Failed,2024-02-01
4832,4832,Bank Transfer,95294.95,Paid,2026-04-19
4833,4833,Bank Transfer,103817.75,Paid,2026-05-06
4834,4834,Card,3533.64,Paid,2026-06-02
4835,4835,Cash on Delivery,164718.37,Paid,2024-04-04
4836,4836,Cash on Delivery,11381.65,Paid,2025-05-05
4837,4837,Bank Transfer,95693.31,Paid,2023-09-15
4838,4838,Cash on Delivery,35805.72,Paid,2025-06-29
4839,4839,Cash on Delivery,412992.86,Paid,2024-10-08
4840,4840,Card,183605.63,Paid,2026-01-13
4841,4841,Mobile Money,398490.25,Paid,2026-01-26
4842,4842,Cash on Delivery,105360.28,Paid,2023-11-22
4843,4843,Mobile Money,91096.65,Paid,2023-02-22
4844,4844,Card,231858.55,Failed,2026-03-27
4845,4845,Card,211964.16,Paid,2025-05-01
4846,4846,Card,113053.37,Paid,2023-10-09
4847,4847,Cash on Delivery,73003.56,Paid,2025-05-03
4848,4848,Cash on Delivery,387459.77,Paid,2025-06-20
4849,4849,Cash on Delivery,22062.89,Paid,2023-12-29
4850,4850,Bank Transfer,68477.38,Refunded,2025-08-11
4851,4851,Bank Transfer,154157.53,Paid,2024-06-18
4852,4852,Cash on Delivery,243019.45,Paid,2026-05-26
4853,4853,Bank Transfer,368596.8,Paid,2025-07-27
4854,4854,Mobile Money,175702.28,Paid,2026-06-13
4855,4855,Bank Transfer,240268.0,Paid,2026-01-22
4856,4856,Card,55518.25,Paid,2026-05-11
4857,4857,Bank Transfer,132346.72,Paid,2023-05-26
4858,4858,Bank Transfer,224683.6,Paid,2025-06-15
4859,4859,Mobile Money,172116.84,Paid,2023-06-02
4860,4860,Cash on Delivery,71092.37,Paid,2024-11-16
4861,4861,Card,23102.61,Pending,2025-11-21
4862,4862,Cash on Delivery,119794.35,Pending,2025-04-02
4863,4863,Card,216202.39,Paid,2025-01-23
4864,4864,Mobile Money,39621.08,Paid,2025-12-08
4865,4865,Bank Transfer,36480.98,Paid,2024-06-21
4866,4866,Cash on Delivery,94076.22,Pending,2025-02-03
4867,4867,Card,87870.89,Paid,2023-06-23
4868,4868,Bank Transfer,122239.04,Paid,2024-06-19
4869,4869,Cash on Delivery,479040.07,Paid,2023-08-31
4870,4870,Bank Transfer,154972.01,Paid,2025-03-30
4871,4871,Cash on Delivery,146854.73,Paid,2023-12-16
4872,4872,Cash on Delivery,80296.21,Paid,2023-04-23
4873,4873,Mobile Money,150757.43,Paid,2024-04-08
4874,4874,Mobile Money,143930.45,Paid,2025-02-02
4875,4875,Card,79299.7,Paid,2023-11-07
4876,4876,Mobile Money,73970.63,Paid,2023-04-20
4877,4877,Cash on Delivery,296940.33,Paid,2026-03-14
4878,4878,Mobile Money,41152.07,Paid,2023-08-06
4879,4879,Bank Transfer,43245.7,Paid,2023-12-28
4880,4880,Bank Transfer,105690.02,Refunded,2024-08-14
4881,4881,Cash on Delivery,283491.15,Paid,2024-04-15
4882,4882,Card,80731.73,Paid,2023-12-19
4883,4883,Card,268389.28,Paid,2026-05-20
4884,4884,Cash on Delivery,253686.42,Paid,2024-11-14
4885,4885,Cash on Delivery,446240.64,Paid,2024-10-20
4886,4886,Cash on Delivery,113897.12,Paid,2024-09-25
4887,4887,Mobile Money,185300.91,Pending,2023-11-06
4888,4888,Cash on Delivery,21791.86,Paid,2024-06-12
4889,4889,Cash on Delivery,414720.44,Failed,2025-04-08
4890,4890,Bank Transfer,233833.6,Paid,2024-03-08
4891,4891,Cash on Delivery,185720.21,Paid,2025-01-20
4892,4892,Card,67839.57,Paid,2025-07-28
4893,4893,Mobile Money,131259.7,Failed,2025-05-17
4894,4894,Cash on Delivery,165131.79,Failed,2026-05-30
4895,4895,Cash on Delivery,104311.07,Paid,2025-02-10
4896,4896,Bank Transfer,323934.35,Paid,2025-10-13
4897,4897,Bank Transfer,161612.33,Paid,2026-05-11
4898,4898,Mobile Money,46522.32,Paid,2024-09-02
4899,4899,Card,512828.11,Paid,2023-06-11
4900,4900,Bank Transfer,120430.39,Paid,2025-11-21
4901,4901,Card,150763.53,Paid,2025-10-27
4902,4902,Mobile Money,50695.34,Paid,2024-12-29
4903,4903,Bank Transfer,55116.71,Paid,2026-03-02
4904,4904,Cash on Delivery,112603.92,Paid,2024-01-10
4905,4905,Bank Transfer,170003.66,Failed,2023-10-25
4906,4906,Cash on Delivery,34940.77,Pending,2023-08-27
4907,4907,Bank Transfer,76972.56,Paid,2025-11-27
4908,4908,Cash on Delivery,101127.11,Paid,2025-12-30
4909,4909,Mobile Money,7260.53,Paid,2026-06-02
4910,4910,Bank Transfer,202277.08,Paid,2026-05-06
4911,4911,Bank Transfer,132667.95,Paid,2025-01-01
4912,4912,Mobile Money,235048.6,Paid,2024-03-05
4913,4913,Mobile Money,127173.12,Paid,2024-02-11
4914,4914,Mobile Money,71163.24,Paid,2023-01-18
4915,4915,Mobile Money,65904.01,Paid,2025-05-07
4916,4916,Card,51846.04,Paid,2023-10-02
4917,4917,Card,99590.3,Paid,2026-01-24
4918,4918,Cash on Delivery,161236.89,Paid,2026-01-27
4919,4919,Cash on Delivery,442894.56,Paid,2024-07-31
4920,4920,Mobile Money,102148.93,Paid,2026-01-10
4921,4921,Card,71181.13,Paid,2024-08-26
4922,4922,Card,124730.74,Paid,2023-08-01
4923,4923,Cash on Delivery,259732.64,Paid,2025-08-29
4924,4924,Cash on Delivery,215963.61,Paid,2025-07-27
4925,4925,Card,124794.27,Paid,2024-07-09
4926,4926,Mobile Money,668750.69,Paid,2025-05-17
4927,4927,Bank Transfer,33467.29,Paid,2026-06-23
4928,4928,Bank Transfer,71974.58,Paid,2026-04-22
4929,4929,Mobile Money,237578.15,Paid,2024-11-08
4930,4930,Card,69100.15,Paid,2025-07-14
4931,4931,Bank Transfer,198422.36,Failed,2023-01-09
4932,4932,Bank Transfer,258128.76,Paid,2026-04-05
4933,4933,Card,37523.51,Paid,2024-11-03
4934,4934,Card,190520.69,Paid,2024-11-12
4935,4935,Card,59990.19,Failed,2024-05-29
4936,4936,Bank Transfer,373250.01,Paid,2023-02-25
4937,4937,Bank Transfer,138745.45,Paid,2024-08-09
4938,4938,Cash on Delivery,84969.7,Paid,2024-12-16
4939,4939,Card,40739.34,Paid,2025-01-07
4940,4940,Mobile Money,9650.62,Paid,2023-09-28
4941,4941,Bank Transfer,281853.74,Paid,2023-02-27
4942,4942,Bank Transfer,138862.45,Paid,2025-11-27
4943,4943,Mobile Money,129995.5,Failed,2023-07-29
4944,4944,Cash on Delivery,568460.22,Paid,2025-07-09
4945,4945,Bank Transfer,248732.23,Paid,2023-04-19
4946,4946,Mobile Money,84404.45,Paid,2023-12-27
4947,4947,Card,132578.76,Paid,2023-05-19
4948,4948,Mobile Money,154094.4,Paid,2024-08-05
4949,4949,Bank Transfer,96969.88,Paid,2025-05-06
4950,4950,Mobile Money,107037.44,Paid,2023-09-24
4951,4951,Card,140681.18,Pending,2023-01-30
4952,4952,Cash on Delivery,144683.06,Paid,2025-09-26
4953,4953,Bank Transfer,44380.88,Pending,2025-05-02
4954,4954,Card,124042.05,Paid,2024-12-11
4955,4955,Card,141088.91,Paid,2025-04-01
4956,4956,Card,179298.78,Pending,2024-08-30
4957,4957,Bank Transfer,39392.48,Paid,2026-02-02
4958,4958,Card,95016.81,Paid,2023-12-17
4959,4959,Bank Transfer,51615.63,Paid,2026-04-11
4960,4960,Mobile Money,60532.97,Paid,2024-07-12
4961,4961,Mobile Money,184583.73,Paid,2025-12-13
4962,4962,Card,155653.14,Paid,2025-12-26
4963,4963,Mobile Money,302667.69,Paid,2023-11-12
4964,4964,Bank Transfer,116579.88,Paid,2023-12-10
4965,4965,Bank Transfer,85440.51,Paid,2023-07-06
4966,4966,Card,85694.48,Paid,2024-03-01
4967,4967,Cash on Delivery,129738.81,Paid,2024-08-23
4968,4968,Card,261348.5,Paid,2025-09-11
4969,4969,Card,140713.18,Paid,2024-11-23
4970,4970,Cash on Delivery,36834.66,Paid,2025-02-14
4971,4971,Card,113432.76,Paid,2025-11-01
4972,4972,Mobile Money,227878.18,Paid,2025-06-15
4973,4973,Cash on Delivery,81803.42,Pending,2024-01-08
4974,4974,Cash on Delivery,40102.03,Paid,2024-12-11
4975,4975,Bank Transfer,70699.34,Paid,2024-12-01
4976,4976,Bank Transfer,126663.41,Paid,2023-09-22
4977,4977,Cash on Delivery,115294.01,Paid,2023-03-16
4978,4978,Cash on Delivery,429962.89,Paid,2025-12-22
4979,4979,Card,128773.78,Refunded,2023-05-05
4980,4980,Mobile Money,263182.29,Paid,2023-09-17
4981,4981,Card,205907.35,Paid,2023-02-16
4982,4982,Bank Transfer,687460.85,Paid,2023-03-27
4983,4983,Bank Transfer,136152.8,Paid,2025-04-20
4984,4984,Mobile Money,156883.72,Paid,2024-04-01
4985,4985,Mobile Money,48071.36,Paid,2023-03-21
4986,4986,Bank Transfer,16043.39,Paid,2026-02-16
4987,4987,Bank Transfer,49147.91,Paid,2026-04-10
4988,4988,Cash on Delivery,85116.52,Paid,2025-03-29
4989,4989,Bank Transfer,61485.49,Paid,2024-12-04
4990,4990,Bank Transfer,239776.38,Paid,2025-11-20
4991,4991,Mobile Money,176715.4,Paid,2024-04-12
4992,4992,Cash on Delivery,40386.47,Paid,2023-05-25
4993,4993,Bank Transfer,316538.7,Paid,2024-12-22
4994,4994,Cash on Delivery,32546.12,Paid,2023-03-01
4995,4995,Card,127473.16,Paid,2024-05-04
4996,4996,Mobile Money,69931.31,Paid,2026-04-29
4997,4997,Bank Transfer,390737.14,Paid,2023-03-07
4998,4998,Cash on Delivery,229219.26,Paid,2026-05-02
4999,4999,Bank Transfer,186539.26,Refunded,2023-04-07
5000,5000,Card,113217.68,Paid,2025-11-13
5001,5001,Mobile Money,61920.55,Paid,2025-10-30
5002,5002,Mobile Money,24368.88,Paid,2023-10-22
5003,5003,Mobile Money,267939.86,Paid,2026-01-30
5004,5004,Card,83043.54,Pending,2023-06-05
5005,5005,Card,152366.44,Paid,2025-01-19
5006,5006,Bank Transfer,56879.25,Paid,2024-10-29
5007,5007,Bank Transfer,169638.66,Paid,2025-07-10
5008,5008,Bank Transfer,13970.86,Paid,2023-05-26
5009,5009,Cash on Delivery,140590.63,Paid,2025-06-02
5010,5010,Cash on Delivery,174365.99,Failed,2024-08-28
5011,5011,Bank Transfer,56012.89,Paid,2024-12-03
5012,5012,Bank Transfer,350522.12,Paid,2023-02-22
5013,5013,Card,103388.89,Paid,2025-03-03
5014,5014,Mobile Money,334077.39,Paid,2025-06-26
5015,5015,Cash on Delivery,572868.8,Pending,2023-06-02
5016,5016,Card,142249.31,Paid,2024-10-02
5017,5017,Cash on Delivery,153597.84,Paid,2023-10-21
5018,5018,Bank Transfer,156002.06,Paid,2025-12-20
5019,5019,Mobile Money,100277.74,Paid,2023-06-02
5020,5020,Mobile Money,251370.1,Paid,2026-06-03
5021,5021,Mobile Money,57360.38,Paid,2025-02-05
5022,5022,Mobile Money,23194.01,Paid,2023-11-02
5023,5023,Card,359502.1,Paid,2023-10-05
5024,5024,Bank Transfer,84222.72,Paid,2024-06-20
5025,5025,Mobile Money,158109.52,Paid,2026-01-25
5026,5026,Mobile Money,382077.36,Paid,2025-01-12
5027,5027,Card,89875.73,Paid,2023-12-12
5028,5028,Card,132484.64,Failed,2023-12-21
5029,5029,Bank Transfer,42492.25,Paid,2024-04-23
5030,5030,Bank Transfer,65550.44,Paid,2026-03-25
5031,5031,Card,271108.36,Paid,2023-07-01
5032,5032,Cash on Delivery,101271.32,Pending,2023-12-04
5033,5033,Cash on Delivery,4230.49,Paid,2026-03-09
5034,5034,Mobile Money,152202.95,Paid,2026-05-29
5035,5035,Cash on Delivery,398841.7,Refunded,2024-04-29
5036,5036,Cash on Delivery,104984.3,Paid,2023-06-26
5037,5037,Bank Transfer,20126.23,Paid,2024-02-22
5038,5038,Card,354351.2,Failed,2024-06-20
5039,5039,Card,194065.8,Refunded,2024-02-18
5040,5040,Bank Transfer,165939.85,Failed,2025-06-04
5041,5041,Card,190102.57,Paid,2025-05-01
5042,5042,Mobile Money,267281.9,Paid,2023-09-21
5043,5043,Card,243711.31,Paid,2023-12-05
5044,5044,Card,107718.99,Paid,2024-02-22
5045,5045,Card,127477.43,Paid,2023-07-08
5046,5046,Card,92807.4,Paid,2023-03-12
5047,5047,Card,113565.01,Paid,2023-04-14
5048,5048,Card,312548.46,Paid,2023-05-24
5049,5049,Cash on Delivery,175386.25,Paid,2025-01-08
5050,5050,Card,110760.38,Paid,2023-08-09
5051,5051,Card,190409.14,Refunded,2023-11-12
5052,5052,Card,225502.65,Paid,2025-03-14
5053,5053,Card,154568.76,Paid,2023-07-12
5054,5054,Mobile Money,52206.17,Paid,2025-06-01
5055,5055,Mobile Money,89716.79,Paid,2023-05-22
5056,5056,Bank Transfer,166566.08,Paid,2024-03-21
5057,5057,Mobile Money,168816.35,Pending,2023-08-24
5058,5058,Bank Transfer,138370.0,Paid,2023-03-15
5059,5059,Bank Transfer,55211.61,Failed,2024-05-04
5060,5060,Card,113043.76,Paid,2024-05-24
5061,5061,Bank Transfer,126481.22,Refunded,2025-01-23
5062,5062,Bank Transfer,240417.21,Paid,2024-06-08
5063,5063,Card,244440.3,Paid,2023-04-29
5064,5064,Card,174800.93,Paid,2023-11-11
5065,5065,Card,83908.09,Paid,2023-11-08
5066,5066,Card,65187.0,Paid,2024-03-03
5067,5067,Cash on Delivery,220450.57,Paid,2025-10-15
5068,5068,Mobile Money,323761.21,Paid,2023-04-23
5069,5069,Bank Transfer,83871.11,Paid,2025-06-19
5070,5070,Mobile Money,429258.25,Paid,2026-06-07
5071,5071,Bank Transfer,96648.08,Paid,2025-05-19
5072,5072,Card,99200.66,Failed,2024-12-08
5073,5073,Cash on Delivery,221349.01,Paid,2025-03-23
5074,5074,Mobile Money,55711.81,Failed,2023-10-08
5075,5075,Cash on Delivery,46598.44,Paid,2023-03-01
5076,5076,Bank Transfer,414663.35,Paid,2025-12-06
5077,5077,Card,32587.08,Paid,2023-05-15
5078,5078,Card,200286.12,Failed,2024-02-10
5079,5079,Cash on Delivery,76823.58,Paid,2023-03-04
5080,5080,Card,23928.73,Paid,2025-10-02
5081,5081,Mobile Money,400985.48,Pending,2025-12-13
5082,5082,Cash on Delivery,118000.48,Paid,2023-12-17
5083,5083,Mobile Money,140657.07,Paid,2023-01-11
5084,5084,Mobile Money,35408.06,Paid,2024-10-27
5085,5085,Mobile Money,232561.85,Paid,2025-02-04
5086,5086,Cash on Delivery,329231.0,Paid,2024-12-30
5087,5087,Cash on Delivery,118856.63,Paid,2026-06-24
5088,5088,Card,208254.58,Refunded,2023-02-19
5089,5089,Cash on Delivery,122259.66,Paid,2024-04-26
5090,5090,Bank Transfer,160902.03,Paid,2026-01-26
5091,5091,Card,18506.77,Paid,2024-01-30
5092,5092,Mobile Money,635388.86,Failed,2023-03-08
5093,5093,Bank Transfer,162451.28,Paid,2025-06-18
5094,5094,Card,83298.54,Paid,2024-07-14
5095,5095,Bank Transfer,136852.22,Paid,2024-06-28
5096,5096,Card,259716.52,Paid,2023-06-30
5097,5097,Cash on Delivery,40517.57,Paid,2025-07-25
5098,5098,Mobile Money,504739.48,Paid,2025-06-24
5099,5099,Bank Transfer,360868.5,Paid,2025-01-03
5100,5100,Mobile Money,98679.77,Paid,2023-08-16
5101,5101,Cash on Delivery,135438.92,Paid,2025-06-18
5102,5102,Bank Transfer,435473.7,Paid,2024-03-14
5103,5103,Cash on Delivery,258322.03,Paid,2026-01-08
5104,5104,Mobile Money,33299.62,Paid,2023-03-05
5105,5105,Bank Transfer,85999.92,Paid,2025-11-23
5106,5106,Bank Transfer,89949.78,Refunded,2023-02-15
5107,5107,Card,118783.1,Paid,2024-07-06
5108,5108,Bank Transfer,158091.34,Failed,2023-12-26
5109,5109,Card,173441.56,Paid,2025-11-03
5110,5110,Mobile Money,78384.48,Paid,2024-04-19
5111,5111,Card,170995.38,Paid,2024-02-11
5112,5112,Cash on Delivery,51289.05,Paid,2024-10-06
5113,5113,Mobile Money,308017.64,Paid,2024-12-26
5114,5114,Card,228205.95,Paid,2024-04-17
5115,5115,Bank Transfer,224054.66,Failed,2025-04-27
5116,5116,Bank Transfer,50502.61,Paid,2023-11-03
5117,5117,Cash on Delivery,20792.04,Paid,2025-08-23
5118,5118,Bank Transfer,115698.75,Paid,2025-06-30
5119,5119,Bank Transfer,43760.94,Paid,2025-12-31
5120,5120,Bank Transfer,73275.34,Paid,2026-04-04
5121,5121,Card,256966.23,Paid,2023-02-13
5122,5122,Card,191883.86,Paid,2026-05-23
5123,5123,Mobile Money,210224.75,Failed,2023-03-09
5124,5124,Cash on Delivery,106865.82,Paid,2024-06-15
5125,5125,Bank Transfer,211291.59,Paid,2024-05-30
5126,5126,Cash on Delivery,225586.0,Paid,2025-08-28
5127,5127,Cash on Delivery,86071.02,Paid,2023-12-20
5128,5128,Card,202602.21,Paid,2026-03-26
5129,5129,Bank Transfer,168550.28,Paid,2024-01-07
5130,5130,Card,138101.17,Paid,2026-06-09
5131,5131,Bank Transfer,64918.11,Paid,2023-10-11
5132,5132,Card,70401.41,Paid,2025-09-01
5133,5133,Mobile Money,317962.44,Paid,2024-12-03
5134,5134,Bank Transfer,112536.09,Paid,2023-08-18
5135,5135,Card,159140.88,Refunded,2023-05-17
5136,5136,Cash on Delivery,217417.67,Paid,2024-09-18
5137,5137,Bank Transfer,80550.37,Pending,2024-10-15
5138,5138,Cash on Delivery,162332.95,Paid,2023-08-29
5139,5139,Card,12858.5,Paid,2023-11-29
5140,5140,Cash on Delivery,143272.94,Paid,2026-05-26
5141,5141,Bank Transfer,105524.09,Paid,2023-04-05
5142,5142,Bank Transfer,404376.84,Paid,2026-02-13
5143,5143,Card,60236.93,Paid,2024-08-04
5144,5144,Cash on Delivery,96005.15,Refunded,2023-06-03
5145,5145,Bank Transfer,110734.69,Paid,2026-03-05
5146,5146,Cash on Delivery,143949.51,Failed,2024-08-13
5147,5147,Bank Transfer,18600.49,Refunded,2024-05-17
5148,5148,Cash on Delivery,481899.75,Paid,2026-01-14
5149,5149,Cash on Delivery,243797.8,Paid,2025-12-31
5150,5150,Card,128073.34,Paid,2025-10-04
5151,5151,Card,140341.79,Paid,2024-03-02
5152,5152,Cash on Delivery,430578.02,Paid,2025-02-13
5153,5153,Card,42512.06,Paid,2025-08-25
5154,5154,Card,46369.18,Pending,2026-02-21
5155,5155,Cash on Delivery,215891.37,Pending,2025-12-10
5156,5156,Bank Transfer,286607.1,Paid,2026-05-02
5157,5157,Card,6067.23,Paid,2025-09-25
5158,5158,Mobile Money,347479.21,Paid,2023-06-05
5159,5159,Cash on Delivery,235820.78,Paid,2025-02-20
5160,5160,Cash on Delivery,204150.76,Failed,2025-10-30
5161,5161,Bank Transfer,145713.22,Pending,2025-01-13
5162,5162,Card,104951.71,Paid,2025-09-29
5163,5163,Mobile Money,218979.23,Paid,2025-11-23
5164,5164,Card,271326.95,Paid,2024-01-14
5165,5165,Mobile Money,153850.11,Paid,2025-09-15
5166,5166,Bank Transfer,73958.9,Paid,2025-10-11
5167,5167,Bank Transfer,238256.34,Paid,2026-02-21
5168,5168,Mobile Money,11294.49,Paid,2023-12-20
5169,5169,Bank Transfer,90778.68,Paid,2026-02-10
5170,5170,Card,356140.96,Paid,2023-12-06
5171,5171,Card,89366.48,Paid,2023-05-04
5172,5172,Mobile Money,111534.81,Failed,2023-02-09
5173,5173,Cash on Delivery,113992.93,Paid,2024-02-21
5174,5174,Cash on Delivery,41830.09,Paid,2025-01-09
5175,5175,Bank Transfer,272610.43,Pending,2025-12-20
