delivery_id,order_id,delivery_status,dispatch_date,delivery_date
6066,3553,Delivered,2025-07-16,2025-07-18
6067,4178,Delivered,2024-08-15,2024-08-21
6068,8555,Delayed,2023-12-10,2023-12-13
6069,1651,Delivered,2023-07-06,2023-07-13
6070,8369,Delivered,2023-09-24,2023-09-25
6071,8233,Delivered,2025-08-27,2025-09-04
6072,1159,Delivered,2025-04-17,2025-04-20
6073,9372,Failed,2025-01-12,
6074,3718,Delivered,2024-02-13,2024-02-16
6075,7459,Delivered,2025-05-21,2025-05-30
6076,5068,Delivered,2023-04-26,2023-04-29
6077,6105,Delivered,2025-01-09,2025-01-14
6078,6174,In Transit,2023-10-14,
6079,6965,Delivered,2024-05-20,2024-05-30
6080,8038,Delayed,2023-06-21,2023-06-24
6081,3602,Delivered,2026-02-13,2026-02-22
6082,3794,Delivered,2026-06-21,2026-06-27
6083,4095,Delivered,2023-09-21,2023-10-01
6084,7946,Delivered,2024-07-14,2024-07-20
6085,8346,Delivered,2023-01-31,2023-02-01
6086,2399,Delivered,2024-11-04,2024-11-10
6087,1006,Delivered,2024-04-27,2024-05-03
6088,614,Delivered,2023-04-28,2023-05-02
6089,2681,Delivered,2023-11-26,2023-12-03
6090,6429,In Transit,2025-02-25,
6091,6508,Delivered,2024-05-15,2024-05-22
6092,1995,Delayed,2023-02-27,2023-03-03
6093,4722,In Transit,2024-08-12,
6094,7112,Delivered,2024-07-03,2024-07-04
6095,3785,Delivered,2023-05-12,2023-05-22
6096,5255,Delayed,2026-05-13,2026-05-19
6097,6938,Delivered,2024-05-20,2024-05-23
6098,9007,Delayed,2025-01-31,2025-02-04
6099,304,Delivered,2023-03-08,2023-03-09
6100,161,Delivered,2023-08-30,2023-09-04
6101,8206,Failed,2023-02-27,
6102,5103,Delivered,2026-01-10,2026-01-16
6103,3305,Delivered,2023-12-22,2023-12-23
6104,4778,In Transit,2024-12-27,
6105,6299,Delivered,2023-10-24,2023-10-27
6106,9987,Delivered,2024-09-08,2024-09-13
6107,3542,Delivered,2023-10-25,2023-10-30
6108,6601,Delivered,2024-01-20,2024-01-27
6109,5772,Delivered,2025-07-09,2025-07-11
6110,4313,Delivered,2026-02-13,2026-02-20
6111,1797,Delivered,2023-07-07,2023-07-12
6112,4174,Delivered,2024-05-21,2024-05-27
6113,218,Delivered,2025-12-11,2025-12-17
6114,1074,Delivered,2023-02-08,2023-02-18
6115,4662,Delivered,2023-07-29,2023-08-08
6116,2283,Delivered,2024-08-26,2024-09-04
6117,5700,Delivered,2025-09-20,2025-09-30
6118,8181,Delivered,2025-08-25,2025-08-26
6119,4777,Failed,2024-08-07,
6120,3955,Delivered,2026-04-04,2026-04-06
6121,2786,Delivered,2025-10-24,2025-10-25
6122,7145,Delivered,2024-10-26,2024-10-28
6123,7791,Delivered,2026-02-20,2026-02-27
6124,500,Delivered,2025-05-15,2025-05-19
6125,5901,Delivered,2023-05-27,2023-06-05
6126,7613,In Transit,2025-10-27,
6127,9496,Delivered,2026-03-02,2026-03-06
6128,8585,Delivered,2024-04-05,2024-04-09
6129,4621,Delivered,2024-12-16,2024-12-19
6130,9174,Delivered,2023-05-21,2023-05-27
6131,5575,Delivered,2023-01-12,2023-01-14
6132,9442,In Transit,2025-11-03,
6133,1681,Delivered,2024-05-31,2024-06-08
6134,5458,Delivered,2025-10-22,2025-10-26
6135,6960,Delivered,2026-06-30,2026-07-06
6136,4335,Delivered,2023-02-20,2023-03-01
6137,7689,Delivered,2024-09-19,2024-09-24
6138,7851,Delivered,2023-11-27,2023-12-01
6139,8288,Delivered,2026-04-01,2026-04-04
6140,8900,Delivered,2024-01-29,2024-02-05
6141,502,Delivered,2025-03-30,2025-04-09
6142,6151,Delivered,2023-05-30,2023-06-01
6143,6203,Delivered,2023-06-03,2023-06-07
6144,7376,Delivered,2024-04-12,2024-04-18
6145,7586,In Transit,2026-05-27,
6146,9436,Failed,2026-06-04,
6147,3544,Failed,2024-07-08,
6148,3252,Delivered,2025-06-08,2025-06-18
6149,8748,Delivered,2025-09-21,2025-09-24
6150,2744,Delivered,2026-04-15,2026-04-18
6151,2426,Delivered,2023-01-29,2023-02-04
6152,4143,Delivered,2024-07-21,2024-07-29
6153,2191,Delayed,2025-10-27,2025-11-02
6154,4584,Delivered,2024-06-30,2024-07-03
6155,2208,Delivered,2024-01-25,2024-02-03
6156,7077,Failed,2026-02-10,
6157,4992,Delivered,2023-05-25,2023-05-26
6158,89,Delivered,2023-08-21,2023-08-24
6159,3445,Delivered,2023-04-13,2023-04-14
6160,3505,Delivered,2023-11-15,2023-11-21
6161,2254,In Transit,2023-12-08,
6162,6276,Delivered,2024-12-01,2024-12-02
6163,9904,In Transit,2024-11-07,
6164,9720,Delivered,2026-02-25,2026-03-06
6165,6731,Delivered,2025-05-08,2025-05-11
6166,2335,Delivered,2026-02-23,2026-02-24
6167,6201,Delivered,2025-10-20,2025-10-23
6168,3779,In Transit,2024-09-06,
6169,9273,Failed,2025-10-07,
6170,5347,Delayed,2025-07-25,2025-08-03
6171,3852,Delivered,2025-09-18,2025-09-19
6172,8117,Delivered,2025-10-11,2025-10-21
6173,6087,Delivered,2025-12-05,2025-12-15
6174,4954,Delivered,2024-12-11,2024-12-15
6175,7619,Delivered,2025-05-19,2025-05-28
6176,6964,In Transit,2026-02-26,
6177,3616,Delivered,2025-02-14,2025-02-22
6178,4522,Delivered,2024-02-17,2024-02-20
6179,5784,In Transit,2026-06-30,
6180,4354,In Transit,2024-11-30,
6181,8727,Delivered,2023-09-08,2023-09-18
6182,5276,Delivered,2025-11-06,2025-11-13
6183,5019,Delivered,2023-06-02,2023-06-04
6184,6639,Delivered,2024-02-17,2024-02-27
6185,4715,Delivered,2023-03-06,2023-03-13
6186,5472,Delivered,2024-09-23,2024-10-03
6187,8765,Delivered,2023-12-28,2024-01-07
6188,3886,Delivered,2024-03-22,2024-03-25
6189,4801,Delivered,2024-11-09,2024-11-19
6190,7584,Delivered,2026-01-03,2026-01-05
6191,2297,In Transit,2024-09-18,
6192,4841,Delivered,2026-01-28,2026-01-31
6193,2238,Delayed,2024-09-23,2024-09-27
6194,6630,Delivered,2026-04-08,2026-04-12
6195,3523,Delivered,2025-03-01,2025-03-11
6196,3097,Delivered,2026-05-14,2026-05-22
6197,8869,Failed,2024-03-18,
6198,2062,Delivered,2025-04-12,2025-04-16
6199,8721,Delivered,2026-04-15,2026-04-16
6200,4139,Delivered,2024-11-17,2024-11-26
6201,8568,Delivered,2024-01-04,2024-01-13
6202,4728,Delivered,2023-07-24,2023-07-26
6203,6206,Delivered,2026-01-23,2026-01-28
6204,4969,Delivered,2024-11-26,2024-12-01
6205,316,Failed,2023-12-14,
6206,6741,Delivered,2026-03-21,2026-03-28
6207,3464,Delivered,2024-04-01,2024-04-02
6208,2486,Delayed,2024-04-29,2024-05-06
6209,3597,Delivered,2025-01-31,2025-02-10
6210,2133,Delivered,2026-01-25,2026-01-31
6211,263,Delivered,2023-02-16,2023-02-21
6212,8189,In Transit,2026-06-05,
6213,3325,Delivered,2025-07-27,2025-07-29
6214,8631,Delivered,2026-06-01,2026-06-03
6215,1075,Delivered,2023-06-28,2023-07-02
6216,5173,Delivered,2024-02-23,2024-03-04
6217,9250,Delivered,2025-06-04,2025-06-10
6218,6517,Delivered,2026-03-01,2026-03-05
6219,9636,Delivered,2024-03-04,2024-03-11
6220,3926,Delivered,2023-12-27,2023-12-29
6221,8630,Delayed,2025-05-10,2025-05-16
6222,8509,Delivered,2024-01-06,2024-01-14
6223,3009,Delivered,2024-11-09,2024-11-15
6224,2861,Delivered,2023-03-04,2023-03-09
6225,3555,Delivered,2023-06-26,2023-06-30
6226,5196,Delivered,2023-03-11,2023-03-21
6227,7076,Delivered,2025-10-08,2025-10-10
6228,7483,Delivered,2026-06-06,2026-06-10
6229,4488,Delivered,2024-09-21,2024-09-24
6230,7924,Delivered,2024-10-09,2024-10-16
6231,393,Delivered,2025-09-23,2025-09-27
6232,2152,Delivered,2023-08-16,2023-08-19
6233,9219,Delivered,2026-01-12,2026-01-13
6234,1927,Delivered,2025-02-23,2025-03-05
6235,5934,In Transit,2025-04-05,
6236,904,In Transit,2023-08-13,
6237,7216,Delivered,2023-02-25,2023-02-27
6238,4920,Delivered,2026-01-11,2026-01-12
6239,6557,Delivered,2025-02-28,2025-03-07
6240,7201,In Transit,2025-04-12,
6241,4593,Delivered,2023-02-27,2023-02-28
6242,7408,Delayed,2025-04-26,2025-04-29
6243,7098,Delivered,2025-09-07,2025-09-17
6244,160,Delivered,2025-05-23,2025-05-25
6245,3432,Delivered,2023-06-24,2023-06-28
6246,1560,Failed,2026-03-06,
6247,4692,Delivered,2025-01-13,2025-01-23
6248,6845,Delayed,2023-02-26,2023-02-28
6249,6527,Delivered,2023-09-25,2023-09-29
6250,702,Delivered,2025-07-03,2025-07-12
6251,5702,In Transit,2023-01-24,
6252,9380,Delivered,2024-11-14,2024-11-20
6253,9046,Delivered,2025-12-28,2026-01-01
6254,8023,Delivered,2025-04-30,2025-05-01
6255,4611,Delivered,2026-03-04,2026-03-10
6256,3995,Delivered,2025-07-10,2025-07-12
6257,741,Delivered,2024-02-05,2024-02-13
6258,2134,Delivered,2025-09-04,2025-09-14
6259,1987,Delivered,2023-11-11,2023-11-17
6260,9697,Delivered,2026-05-09,2026-05-18
6261,1470,Delivered,2025-06-22,2025-06-24
6262,2055,Delivered,2024-07-13,2024-07-17
6263,5522,Delivered,2025-07-16,2025-07-22
6264,323,In Transit,2025-01-14,
6265,7782,Delivered,2024-10-15,2024-10-22
6266,7286,Delivered,2023-08-13,2023-08-18
6267,6051,Delivered,2024-06-04,2024-06-10
6268,3451,Delivered,2025-11-14,2025-11-22
6269,645,Delivered,2024-03-01,2024-03-06
6270,4274,Delivered,2023-01-06,2023-01-12
6271,2923,Delivered,2025-01-27,2025-02-06
6272,3386,Delivered,2024-05-26,2024-05-28
6273,5999,Delivered,2024-08-07,2024-08-14
6274,1979,Delivered,2025-12-19,2025-12-21
6275,6786,Delivered,2026-01-21,2026-01-25
6276,8293,Delivered,2024-10-14,2024-10-16
6277,1285,Failed,2023-08-27,
6278,8044,Delivered,2024-03-26,2024-04-05
6279,920,Delivered,2025-07-02,2025-07-05
6280,9745,Delivered,2026-02-28,2026-03-07
6281,4556,Delivered,2024-06-17,2024-06-26
6282,3214,Delivered,2026-05-19,2026-05-23
6283,6365,Delivered,2024-02-20,2024-02-26
6284,2752,Delayed,2026-03-14,2026-03-21
6285,5316,Delivered,2024-02-06,2024-02-11
6286,4879,Delivered,2023-12-29,2024-01-02
6287,4964,Delivered,2023-12-10,2023-12-16
6288,3345,Failed,2023-08-11,
6289,3296,Delivered,2025-02-15,2025-02-25
6290,5059,Delivered,2024-05-06,2024-05-16
6291,7194,In Transit,2024-10-24,
6292,6821,Delivered,2026-03-24,2026-03-28
6293,2768,Delivered,2025-08-07,2025-08-09
6294,5370,Delivered,2024-11-29,2024-12-06
6295,6414,Delivered,2023-03-02,2023-03-08
6296,6919,Delivered,2025-08-03,2025-08-05
6297,5855,Delivered,2023-08-28,2023-09-03
6298,6747,Delivered,2023-01-21,2023-01-23
6299,1314,Delivered,2025-04-12,2025-04-19
6300,2420,Delivered,2025-09-17,2025-09-25
6301,9805,Delivered,2025-10-09,2025-10-15
6302,1276,Failed,2024-01-31,
6303,414,Delivered,2024-03-04,2024-03-05
6304,5160,Delivered,2025-11-01,2025-11-06
6305,6984,Delivered,2023-10-07,2023-10-08
6306,2221,Delivered,2023-08-11,2023-08-13
6307,9519,Delivered,2024-07-10,2024-07-12
6308,5037,Delivered,2024-02-25,2024-02-29
6309,5395,Delivered,2024-02-08,2024-02-14
6310,7820,In Transit,2023-07-28,
6311,2064,Delivered,2024-07-12,2024-07-17
6312,480,Failed,2024-07-20,
6313,9064,Delivered,2023-09-28,2023-10-01
6314,4115,In Transit,2025-09-16,
6315,4719,Delivered,2024-06-06,2024-06-08
6316,7730,Delivered,2025-05-07,2025-05-09
6317,6132,Delivered,2024-03-19,2024-03-22
6318,2787,Failed,2023-01-26,
6319,4934,Delivered,2024-11-15,2024-11-19
6320,2504,Delivered,2023-02-05,2023-02-12
6321,1762,Failed,2023-02-01,
6322,4622,Delivered,2024-05-13,2024-05-22
6323,8656,Delivered,2023-01-15,2023-01-20
6324,4543,Delivered,2023-09-18,2023-09-23
6325,1120,Delivered,2026-04-04,2026-04-14
6326,4687,Delivered,2025-03-14,2025-03-19
6327,5878,Delivered,2023-01-21,2023-01-28
6328,5581,In Transit,2024-03-22,
6329,1376,Delivered,2026-03-15,2026-03-20
6330,5224,Delivered,2024-08-18,2024-08-23
6331,8006,Delivered,2023-04-22,2023-04-28
6332,7389,Delivered,2023-01-28,2023-02-05
6333,1938,Delivered,2023-11-09,2023-11-13
6334,1708,Delayed,2023-03-30,2023-04-06
6335,2872,Delivered,2024-11-18,2024-11-24
6336,2023,Delivered,2025-03-23,2025-03-25
6337,9527,Delivered,2025-09-25,2025-10-01
6338,1379,Delivered,2024-08-14,2024-08-16
6339,4027,Delivered,2025-09-26,2025-10-04
6340,2247,In Transit,2026-06-20,
6341,3374,Delivered,2023-05-03,2023-05-05
6342,1727,Delivered,2025-07-12,2025-07-15
6343,2080,Delivered,2026-02-25,2026-03-01
6344,3923,Delivered,2023-06-08,2023-06-18
6345,8112,Delivered,2024-11-28,2024-12-07
6346,8135,Delivered,2023-06-22,2023-06-30
6347,6352,Delivered,2023-07-21,2023-07-25
6348,5791,Delivered,2026-03-24,2026-03-26
6349,4087,Delivered,2025-02-19,2025-02-24
6350,809,Delivered,2025-10-09,2025-10-13
6351,1112,In Transit,2025-12-07,
6352,7404,Delivered,2026-04-08,2026-04-10
6353,8268,In Transit,2025-09-11,
6354,6908,Delivered,2024-07-11,2024-07-20
6355,5529,Delivered,2023-04-22,2023-04-29
6356,7834,Delivered,2026-03-30,2026-04-01
6357,5828,Failed,2023-06-11,
6358,6374,Failed,2023-12-12,
6359,9263,Delivered,2025-01-27,2025-02-04
6360,9171,Delivered,2025-08-24,2025-09-03
6361,3668,In Transit,2023-10-16,
6362,1485,Delayed,2025-06-20,2025-06-21
6363,4650,Delivered,2024-10-11,2024-10-17
6364,4588,Delivered,2025-04-11,2025-04-16
6365,5170,Failed,2023-12-08,
6366,8950,Delivered,2023-05-14,2023-05-15
6367,9085,Delivered,2023-04-24,2023-04-26
6368,5592,Delivered,2025-05-16,2025-05-17
6369,4377,Delivered,2025-08-22,2025-08-28
6370,1250,Delivered,2026-05-02,2026-05-11
6371,1519,Delivered,2025-12-03,2025-12-08
6372,5879,Delivered,2024-06-03,2024-06-13
6373,870,Delivered,2023-05-21,2023-05-31
6374,5110,Delivered,2024-04-19,2024-04-26
6375,882,Delivered,2024-12-01,2024-12-07
6376,3716,Delayed,2024-07-31,2024-08-06
6377,9629,Delivered,2023-12-06,2023-12-13
6378,9386,Delivered,2023-11-06,2023-11-11
6379,9050,Delivered,2023-03-18,2023-03-22
6380,282,Delivered,2025-08-16,2025-08-21
6381,5902,Delivered,2026-05-02,2026-05-09
6382,1157,Delivered,2025-06-23,2025-06-26
6383,7242,Delivered,2025-11-23,2025-11-27
6384,7843,Delivered,2023-09-21,2023-09-24
6385,1434,In Transit,2026-04-13,
6386,6418,Delivered,2024-12-18,2024-12-26
6387,4258,In Transit,2024-08-09,
6388,787,Delivered,2023-01-01,2023-01-09
6389,8717,Delivered,2024-03-19,2024-03-26
6390,5209,In Transit,2025-08-23,
6391,4436,Delivered,2023-05-17,2023-05-25
6392,2986,Delivered,2023-01-06,2023-01-08
6393,3720,Delivered,2026-01-26,2026-01-29
6394,5462,Delivered,2025-01-21,2025-01-31
6395,9863,Delivered,2024-04-01,2024-04-11
6396,5176,Delivered,2023-01-03,2023-01-07
6397,4494,Delivered,2023-03-21,2023-03-31
6398,3517,Delivered,2023-07-15,2023-07-17
6399,8685,Delivered,2023-02-01,2023-02-10
6400,4562,Delivered,2023-09-09,2023-09-16
6401,4817,In Transit,2025-09-25,
6402,8317,Delivered,2023-05-14,2023-05-15
6403,745,In Transit,2025-01-25,
6404,7898,Delivered,2024-10-12,2024-10-17
6405,6002,Delivered,2024-06-09,2024-06-13
6406,9298,Delivered,2025-08-29,2025-09-04
6407,111,Failed,2023-06-24,
6408,9284,In Transit,2023-11-17,
6409,115,Delivered,2025-05-23,2025-05-29
6410,5794,In Transit,2025-03-17,
6411,4215,Delivered,2023-07-30,2023-08-02
6412,3518,Delivered,2025-03-05,2025-03-11
6413,3293,Delivered,2023-10-17,2023-10-20
6414,3559,Delivered,2024-01-21,2024-01-26
6415,2637,Delivered,2023-01-25,2023-02-03
6416,5349,Delivered,2024-12-16,2024-12-25
6417,8300,Delayed,2024-06-30,2024-07-01
6418,51,Delivered,2023-04-05,2023-04-10
6419,13,Delivered,2024-04-13,2024-04-19
6420,9710,Delivered,2026-06-04,2026-06-05
6421,9818,In Transit,2023-11-25,
6422,8877,Delivered,2025-07-12,2025-07-20
6423,2958,Delivered,2023-11-27,2023-12-06
6424,2382,In Transit,2024-08-27,
6425,2860,Delivered,2024-08-29,2024-09-08
6426,5465,Delivered,2026-04-13,2026-04-15
6427,1349,Delivered,2025-02-11,2025-02-13
6428,1526,In Transit,2023-01-05,
6429,1643,Delivered,2026-01-26,2026-02-04
6430,7798,Delivered,2025-04-30,2025-05-08
6431,4472,Delivered,2023-06-30,2023-07-08
6432,2260,Delivered,2026-02-16,2026-02-18
6433,4116,Delivered,2023-06-15,2023-06-22
6434,1928,Delivered,2023-06-22,2023-06-28
6435,7989,Delivered,2024-09-09,2024-09-15
6436,5617,Delivered,2025-01-09,2025-01-12
6437,569,Delivered,2026-04-25,2026-04-26
6438,3805,Delayed,2023-07-19,2023-07-25
6439,3135,Delivered,2025-06-07,2025-06-15
6440,471,Delivered,2025-09-05,2025-09-12
6441,2736,Delivered,2026-02-17,2026-02-23
6442,5688,Delivered,2025-04-21,2025-04-26
6443,9285,Delayed,2023-12-21,2023-12-31
6444,9830,Delivered,2025-06-24,2025-07-04
6445,548,Delivered,2025-01-06,2025-01-12
6446,2547,Delivered,2023-06-29,2023-07-06
6447,5437,Delivered,2023-09-07,2023-09-08
6448,3438,Delivered,2025-04-06,2025-04-09
6449,2732,Delivered,2026-01-11,2026-01-14
6450,512,Delivered,2023-07-06,2023-07-09
6451,7156,Delivered,2023-04-14,2023-04-18
6452,2824,Delivered,2024-10-25,2024-10-26
6453,2223,Delivered,2026-06-02,2026-06-12
6454,1593,Delivered,2024-04-29,2024-05-08
6455,2364,Delivered,2025-12-31,2026-01-05
6456,3868,Delivered,2024-02-14,2024-02-20
6457,7343,Delayed,2024-05-26,2024-06-02
6458,9445,Delivered,2024-09-11,2024-09-12
6459,8690,Delivered,2025-05-11,2025-05-13
6460,3685,Delivered,2024-10-23,2024-10-27
6461,7452,Delivered,2025-05-15,2025-05-24
6462,675,Delayed,2025-08-22,2025-08-31
6463,2617,Delivered,2024-10-22,2024-10-31
6464,1710,Delivered,2024-10-27,2024-11-02
6465,1180,Delivered,2025-12-24,2025-12-31
6466,6064,Delivered,2026-07-01,2026-07-05
6467,4948,In Transit,2024-08-08,
6468,8535,Delivered,2024-03-28,2024-04-05
6469,7290,Delayed,2025-06-24,2025-06-25
6470,1054,Delivered,2024-04-02,2024-04-09
6471,5680,Delivered,2023-07-01,2023-07-05
6472,2979,Delivered,2024-07-27,2024-08-03
6473,897,Delivered,2025-02-09,2025-02-14
6474,4147,In Transit,2024-11-17,
6475,4674,In Transit,2025-09-15,
6476,2978,Delivered,2023-01-15,2023-01-20
6477,6480,Delivered,2026-05-26,2026-06-03
6478,5746,Delivered,2023-07-15,2023-07-21
6479,9559,Delivered,2024-07-12,2024-07-21
6480,2381,In Transit,2025-02-13,
6481,7733,Delivered,2024-06-21,2024-06-26
6482,674,Delivered,2023-01-22,2023-01-23
6483,3775,In Transit,2025-01-29,
6484,7717,Delayed,2023-06-09,2023-06-14
6485,6840,Delayed,2024-04-07,2024-04-08
6486,3210,Delivered,2023-02-15,2023-02-16
6487,3327,Delivered,2024-08-09,2024-08-18
6488,6464,In Transit,2025-02-27,
6489,8067,Delivered,2023-08-25,2023-08-29
6490,7915,Delivered,2023-03-09,2023-03-18
6491,1895,Delivered,2023-12-09,2023-12-19
6492,1960,Delivered,2025-03-31,2025-04-05
6493,9302,Delivered,2025-06-11,2025-06-14
6494,8321,Delivered,2024-04-05,2024-04-13
6495,3021,Delivered,2023-05-07,2023-05-13
6496,5876,In Transit,2024-05-30,
6497,1534,Delivered,2024-04-17,2024-04-26
6498,296,Delivered,2025-04-20,2025-04-24
6499,6699,Delivered,2024-05-17,2024-05-21
6500,8759,Delivered,2025-01-03,2025-01-13
6501,9576,Delivered,2024-06-07,2024-06-12
6502,1373,Delivered,2023-02-01,2023-02-06
6503,6754,Delivered,2025-01-07,2025-01-15
6504,2102,Delivered,2024-08-31,2024-09-07
6505,6193,Delivered,2025-12-14,2025-12-18
6506,1453,Delayed,2023-09-23,2023-09-27
6507,2758,In Transit,2026-06-14,
6508,3765,In Transit,2024-09-28,
6509,8736,In Transit,2024-10-23,
6510,7337,Delivered,2023-06-05,2023-06-13
6511,7273,Delivered,2024-06-20,2024-06-25
6512,7522,Delivered,2025-05-18,2025-05-20
6513,2314,Delivered,2023-05-21,2023-05-29
6514,2027,In Transit,2025-04-03,
6515,5588,Delivered,2025-10-31,2025-11-06
6516,6603,Delivered,2023-05-18,2023-05-25
6517,5169,Delivered,2026-02-13,2026-02-19
6518,5907,Delivered,2026-03-07,2026-03-16
6519,489,Delivered,2025-06-07,2025-06-17
6520,8581,Delivered,2023-04-06,2023-04-09
6521,4104,Delivered,2026-05-28,2026-05-31
6522,9009,Delivered,2023-07-08,2023-07-17
6523,7519,Delivered,2024-05-26,2024-05-29
6524,335,Delivered,2023-09-04,2023-09-13
6525,1792,In Transit,2024-01-11,
6526,8441,Delayed,2023-09-02,2023-09-08
6527,9154,Delivered,2025-10-27,2025-10-28
6528,2718,Delivered,2024-07-15,2024-07-23
6529,3674,Delivered,2025-04-19,2025-04-24
6530,4020,In Transit,2026-04-12,
6531,6023,Delivered,2025-06-17,2025-06-22
6532,5100,Delivered,2023-08-16,2023-08-26
6533,5643,Delayed,2025-12-27,2025-12-31
6534,4238,In Transit,2025-10-05,
6535,1267,Delivered,2023-10-13,2023-10-14
6536,8616,Delivered,2024-12-18,2024-12-25
6537,664,Delivered,2023-05-25,2023-06-01
6538,1461,Delivered,2026-02-09,2026-02-10
6539,4409,Delayed,2024-11-17,2024-11-18
6540,8224,Delivered,2025-01-30,2025-02-08
6541,2341,Delivered,2026-06-03,2026-06-13
6542,4008,In Transit,2024-09-24,
6543,2201,Delivered,2025-07-03,2025-07-07
6544,8541,Delivered,2024-05-12,2024-05-17
6545,9243,Delivered,2023-05-28,2023-06-02
6546,7449,Delivered,2025-05-18,2025-05-21
6547,8295,Delivered,2026-03-02,2026-03-11
6548,1767,Delivered,2026-03-15,2026-03-23
6549,30,Delivered,2025-10-29,2025-11-01
6550,194,Delivered,2024-01-29,2024-02-04
6551,104,Delivered,2025-03-24,2025-03-29
6552,8845,Delivered,2023-03-23,2023-04-02
6553,8823,Delivered,2025-01-22,2025-02-01
6554,3540,Delivered,2025-07-30,2025-08-09
6555,6264,Delivered,2024-10-28,2024-11-02
6556,7432,Delivered,2024-01-30,2024-02-05
6557,9141,Delivered,2024-03-17,2024-03-21
6558,4405,Delayed,2026-05-03,2026-05-11
6559,6243,Delivered,2025-10-01,2025-10-03
6560,6723,In Transit,2023-08-31,
6561,9123,In Transit,2025-11-13,
6562,143,Delivered,2023-10-05,2023-10-10
6563,7193,Delivered,2023-03-26,2023-04-01
6564,9422,Delivered,2023-08-20,2023-08-27
6565,2475,Delivered,2023-03-25,2023-03-27
6566,826,Delivered,2023-02-18,2023-02-27
6567,1555,In Transit,2024-02-05,
6568,7099,Delivered,2024-01-12,2024-01-14
6569,7560,Delivered,2026-03-26,2026-03-29
6570,4558,Delivered,2024-04-28,2024-05-06
6571,8695,Delivered,2023-02-23,2023-03-05
6572,8489,Delivered,2024-10-06,2024-10-16
6573,3067,Delayed,2023-12-10,2023-12-13
6574,6945,In Transit,2024-06-13,
6575,7397,Delivered,2024-11-02,2024-11-11
6576,9129,In Transit,2024-07-30,
6577,1897,Delivered,2026-05-21,2026-05-31
6578,8512,Delivered,2024-05-24,2024-06-03
6579,6958,Delivered,2025-06-23,2025-06-26
6580,5402,Delivered,2025-03-26,2025-03-27
6581,2811,Delivered,2024-04-12,2024-04-16
6582,6745,In Transit,2024-08-10,
6583,5191,Delivered,2023-10-01,2023-10-10
6584,5871,Delivered,2026-02-22,2026-02-27
6585,4838,Delivered,2025-06-29,2025-07-05
6586,2740,Delivered,2025-12-17,2025-12-21
6587,8074,Delivered,2023-04-27,2023-04-29
6588,2807,Delivered,2023-08-16,2023-08-21
6589,482,Delayed,2025-08-22,2025-08-31
6590,4893,In Transit,2025-05-20,
6591,5487,Delivered,2024-02-07,2024-02-13
6592,5360,Delivered,2023-10-03,2023-10-06
6593,325,Delayed,2024-08-26,2024-08-29
6594,4743,Delivered,2023-09-28,2023-10-05
6595,806,Delivered,2025-02-01,2025-02-11
6596,8089,Delivered,2025-05-26,2025-05-30
6597,3132,Delayed,2026-03-22,2026-03-24
6598,6556,Delivered,2025-06-04,2025-06-08
6599,7616,Delivered,2025-08-22,2025-08-24
6600,9363,Delivered,2026-06-28,2026-07-06
